"lot_id";"tender_id";"name";"cost";"srcCost";"isDeleted";"lastCheckTime";"costPerUnit";"number";"unit";"region_id";"field_id";"company_id";"applyingAddress";"phase_id";"lotNumber"
"18513378";"14463376";"Поставка программного обеспечения в целях развития информационного общества и формирования электронного правительства Самарской области ";"1398120";NULL;"0";"2015-07-05 01:34:52";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18514673";"14465518";"Капитальный (выборочный) ремонт кровли МБДОУ №304 ул. Беляева ,11/1 ";"2466019";NULL;"0";"2015-07-05 01:26:25";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18515356";"11655649";"1211ЭА-1-12.Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на поставку компьютерного томографа 16 срезов для нужд ГБУЗ НО «Городская больница скорой медицинской помощи им. М.Ф. Владимирского» в рамках программы «Модернизация здравоохранения Нижегородской области на 2011-2012 годы» ";"21433001";NULL;"0";"2015-07-08 09:07:53";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18515994";"11701314";"1216ЭА-1-12.Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на поставку компьютерного томографа 16 срезов для нужд ГБУЗ НО « Борская ЦРБ» в рамках программы «Модернизация здравоохранения Нижегородской области на 2011-2012 годы» ";"21433001";NULL;"0";"2015-07-08 08:07:48";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18516211";"11778942";"Капитальный ремонт помещений ";"4645431";NULL;"0";"2015-07-08 06:42:23";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18516491";"11819529";"1334ЭА-1-12.Поставка мониторов прикроватных для нужд ГБУЗ НО « Борская ЦРБ» в рамках программы «Модернизация здравоохранения Нижегородской области на 2011-2012 годы» ";"2100000";NULL;"0";"2015-07-08 05:44:36";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18517027";"11902948";;"0";NULL;"0";"2015-07-08 03:48:33";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18517184";"11902967";"862ЭА-2-12.Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту Хвощевской участковой больницы ГБУЗ НО «Богородская ЦРБ» ";"3347635";NULL;"0";"2015-07-08 03:48:20";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18517632";"11931211";"Выполнение проектно-изыскательских работ по объекту «Реконструкция нежилого помещения № 138 по ул. Новосибирская, 39 «А» для размещения управления социальной защиты населения администрации Октябрьского района в г. Красноярске» ";"3000000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18517770";"11934474";"на право заключения муниципального контракта, на выполнение работ по поднятию гребня водозащитной дамбы на окраине села Маловка Ирбейского района Красноярского края ";"2030378";NULL;"0";"2015-07-08 02:50:52";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18518854";"11989197";"Выполнение работ по капитальному ремонту мягкой кровли жилого дома по адресу: г.Дзержинск Нижегородской обл., пр. Свердлова , д.22а ";"2067171";NULL;"0";"2015-07-08 01:51:03";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18528108";"11613213";"Оказание финансовых услуг по предоставлению кредитных ресурсов для финансирования дефицита бюджета и (или) погашение государственных долговых обязательств Самарской области (открытие невозобновляемой кредитной линии с установлением лимита в размере 500 000 000 (Пятьсот миллионов) рублей сроком на 145 дней) для министерства управления финансами Самарской области ";"20105874.32";NULL;"0";"2015-07-08 10:05:37";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18528112";"11613211";"Оказание финансовых услуг по предоставлению кредитных ресурсов для финансирования дефицита бюджета и (или) погашение государственных долговых обязательств Самарской области (Открытие невозобновляемой кредитной линии с установлением лимита в размере 500 000 000 (Пятьсот миллионов) рублей сроком на 180 дней) для министерства управления финансами Самарской области ";"25008196.72";NULL;"0";"2015-07-08 10:05:37";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18528302";"11701298";"1219ЭА-1-12.Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на поставку компьютерного томографа 16 срезов для нужд Государственного бюджетного учреждения здравоохранения Нижегородской области «Дзержинский госпиталь ветеранов войн им.А.М. Самарина » в рамках программы «Модернизация здравоохранения Нижегородской области на 2011-2012 годы» ";"21433001";NULL;"0";"2015-07-08 08:07:54";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
